time,target_flux,filter,norm_target_flux,target_mag,target_flux_err,target_mag_err,diff_mag
2022-11-21T04:05:15.000,153775.47765271214,g,1.1462523580433004,12.03278228827452,392.1421651043307,0.0027820210005999185,2.435526166873677
2022-11-21T04:05:25.000,154288.28285058963,g,1.1500748411612616,12.029167636017657,392.795472034225,0.002777393875981117,2.419442054248968
2022-11-21T04:05:35.000,155976.90363150975,g,1.1626619296978484,12.017349263216346,394.939113828334,0.0027623187988798817,2.4145844074649325
2022-11-21T04:05:45.000,153981.07633931647,g,1.1477849039532733,12.03133162236336,392.40422568993375,0.0027801630745001283,2.43683672566625
2022-11-21T04:05:55.000,154416.71700479352,g,1.1510321976550062,12.028264212883872,392.95892534054184,0.0027762386045705493,2.429735124150838
2022-11-21T04:06:05.000,155635.23540769765,g,1.1601151126552927,12.01973018271717,394.5063185903334,0.0027653492152906163,2.419305132267569
2022-11-21T04:06:15.000,155202.96478583346,g,1.1568929394766556,12.022749967072325,393.95807490878195,0.0027691975568556863,2.4273289387230825
2022-11-21T03:45:15.000,146289.86742920303,g,1.0904541351987684,12.086964384139545,382.4785842752546,0.0028523106479495255,2.4802471478209362
2022-11-21T04:06:25.000,154688.2004776269,g,1.153055853023568,12.026357031894058,393.30420856841454,0.002773801334371433,2.4291769650026804
2022-11-21T04:06:35.000,156133.12215408034,g,1.1638263926707484,12.016262389319579,395.1368397834861,0.002760936538184467,2.41672080602925
2022-11-21T04:06:45.000,155348.51841942436,g,1.1579779056771973,12.021732210791374,394.1427640074398,0.002767899954444872,2.4141698680373747
2022-11-21T04:06:55.000,155131.40277751416,g,1.156359511637351,12.023250700944018,393.8672400409993,0.002769836197667537,2.4240367665535274
2022-11-21T04:07:05.000,152878.2123413587,g,1.1395640843690538,12.039136010703231,390.99643520287844,0.0027901731072686193,2.431229052581223
2022-11-21T04:07:15.000,153318.89397946122,g,1.1428489538068336,12.036010805861416,391.5595663235177,0.0027861603504780587,2.4325446500755863
2022-11-21T04:07:25.000,153033.03565897068,g,1.1407181473939374,12.038037016817107,391.1943706892658,0.0027887613429067775,2.4342303434766492
2022-11-21T04:07:35.000,153519.5815530138,g,1.1443448919624226,12.034590555059147,391.8157494958744,0.0027843386590371243,2.4316748273071163
2022-11-21T04:07:45.000,152543.88753199636,g,1.1370720056128463,12.0415129748771,390.56867197971263,0.0027932289935369823,2.434028049127436
2022-11-21T04:07:55.000,154512.48184224893,g,1.1517460349483541,12.027591079007976,393.0807574052041,0.0027753781328358792,2.430400495202992
2022-11-21T03:45:25.000,147121.27328154308,g,1.0966514882051304,12.080811312729136,383.56391029598063,0.002844239797480239,2.4770978289321466
2022-11-21T04:08:05.000,150751.7753712863,g,1.1237134856365258,12.054343911412102,388.26765944549936,0.0028097826641008284,2.446732270001604
2022-11-21T04:08:15.000,153870.67822360655,g,1.1469619892572005,12.032110329871276,392.26353160038536,0.002781160242171991,2.4338676683571823
2022-11-21T04:08:25.000,154027.18257930857,g,1.1481285828487524,12.031006571245744,392.46296969180236,0.0027797469386670543,2.4351427755952404
2022-11-21T04:08:35.000,155495.04549019304,g,1.1590701279414328,12.020708610653138,394.32860090309583,0.002766595514610068,2.422618575407581
2022-11-21T04:08:45.000,154445.19549963507,g,1.1512444781978075,12.028063993097991,392.9951596389389,0.0027759826343491554,2.4257823740375493
2022-11-21T04:08:55.000,156186.3997431903,g,1.1642235272664612,12.015891964777374,395.2042506643752,0.0027604655990085725,2.419028480817058
2022-11-21T04:09:05.000,154392.3313370028,g,1.1508504253098037,12.028435687149894,392.9278958498656,0.0027764578439546843,2.422181025321235
2022-11-21T04:09:15.000,156167.93906353763,g,1.1640859201661227,12.01602030253867,395.18089410235615,0.00276062875210359,2.4225967132568353
2022-11-21T04:09:25.000,156527.96994210256,g,1.1667696136250723,12.013520118038874,395.63615853723803,0.00275745205537953,2.4225433984478073
2022-11-21T04:09:35.000,156139.12414017884,g,1.1638711318633905,12.016220652830436,395.14443453018396,0.0027608834724904474,2.420967726670881
2022-11-21T03:45:35.000,149533.64755694708,g,1.1146334821086692,12.063152682159746,386.6958075243991,0.0028212039471675263,2.4595823021435343
2022-11-21T04:09:45.000,155866.76624717712,g,1.1618409585103284,12.018116186916838,394.79965330174383,0.0027632945708469547,2.4176172926087993
2022-11-21T04:09:55.000,155254.02406176945,g,1.1572735386224686,12.022392836088239,394.02287251093617,0.002768742158516925,2.4212776007807655
2022-11-21T04:10:05.000,154329.57570969602,g,1.1503826408042446,12.028877094487711,392.848031317068,0.002777022287431202,2.426106127427124
2022-11-21T04:10:15.000,154428.34733301224,g,1.1511188908739058,12.02818244069526,392.97372346381155,0.0027761340603767682,2.421853912524078
2022-11-21T04:10:25.000,153571.25144932803,g,1.1447300427120357,12.034225191644643,391.88168042066985,0.002783870216566077,2.4343861417567805
2022-11-21T04:10:35.000,154659.6012882648,g,1.1528426728160028,12.02655778441422,393.26784929391926,0.0027740577840260202,2.4243685858302335
2022-11-21T04:10:45.000,153089.39807185208,g,1.1411382764655973,12.037637211339288,391.2664029428697,0.002788247931167916,2.4336632961659532
2022-11-21T04:10:55.000,155538.78551208056,g,1.1593961688940917,12.020403241134199,394.3840583898905,0.0027662064815572513,2.4239440600451427
2022-11-21T04:11:05.000,153444.8938796865,g,1.1437881652139517,12.035118897060064,391.72042821339625,0.0027850162002443658,2.4395148057715144
2022-11-21T04:11:15.000,155834.8369166029,g,1.1616029552147438,12.018338622925942,394.7592138463685,0.002763577644993338,2.4174762771387535
2022-11-21T03:45:45.000,149081.44191307027,g,1.1112627119863685,12.066441038523335,386.11066019092283,0.002825479457110871,2.465887885212579
2022-11-21T04:11:25.000,156998.61565345744,g,1.1702778372032288,12.010260442491488,396.2305082315816,0.002753315849932866,2.416458105174378
2022-11-21T04:11:35.000,155116.93821562015,g,1.1562516918572914,12.02335194047681,393.848877382709,0.0027699653374430666,2.4252590497002284
2022-11-21T04:11:45.000,155079.64939932877,g,1.15597373860847,12.0236129737679,393.8015355471951,0.0027702983357469004,2.4219765139069906
2022-11-21T04:11:55.000,155521.9974910893,g,1.1592710298996183,12.020520435992632,394.36277396718026,0.0027663557783771946,2.4209434590785186
