,time,target_flux,filter,norm_target_flux,target_mag,target_flux_err,target_mag_err,diff_mag,obs_no,color,Anomaly,Anomaly_Score
1977,2022-11-20T07:48:13.000,130395.15,g,1.1434058,12.211846,361.1027,0.0030211564,0.39260802,20221120,tab:green,1,8.136518760570866e-05
1978,2022-11-20T07:48:23.000,138997.66,g,1.2188392,12.142482,372.82388,0.0029261746,0.40226805,20221120,tab:green,1,8.136518760570866e-05
1979,2022-11-20T07:48:33.000,138048.02,g,1.2105122,12.149924,371.54813,0.002936222,0.3901254,20221120,tab:green,1,8.136518760570866e-05
1982,2022-11-20T07:49:03.000,137775.3,g,1.2081207,12.152072,371.18094,0.0029391265,0.39708158,20221120,tab:green,1,8.136518760570866e-05
1983,2022-11-20T07:49:13.000,130336.6,g,1.1428924,12.212334,361.0216,0.0030218351,0.40150276,20221120,tab:green,1,8.136518760570866e-05
1984,2022-11-20T07:23:43.000,142188.58,g,1.2468197,12.117838,377.079,0.0028931543,0.43186378,20221120,tab:green,1,0.002122543208485539
1985,2022-11-20T07:49:23.000,129897.98,g,1.1390462,12.215994,360.4136,0.0030269327,0.39342678,20221120,tab:green,1,8.136518760570866e-05
1986,2022-11-20T07:49:33.000,136518.95,g,1.197104,12.162018,369.4847,0.0029526195,0.3980609,20221120,tab:green,1,8.136518760570866e-05
1987,2022-11-20T07:49:43.000,140070.53,g,1.228247,12.134133,374.25998,0.0029149463,0.4057191,20221120,tab:green,1,0.0035836932524859755
1988,2022-11-20T07:49:53.000,143607.7,g,1.2592638,12.107056,378.9561,0.0028788238,0.39601284,20221120,tab:green,1,0.002122543208485539
1989,2022-11-20T07:50:03.000,138155.44,g,1.2114542,12.14908,371.6927,0.00293508,0.39589122,20221120,tab:green,1,8.136518760570866e-05
1990,2022-11-20T07:50:13.000,134221.0,g,1.1769539,12.180449,366.36185,0.0029777875,0.39515638,20221120,tab:green,1,8.136518760570866e-05
1991,2022-11-20T07:50:23.000,143169.89,g,1.2554246,12.110371,378.37796,0.0028832222,0.39428988,20221120,tab:green,1,0.002122543208485539
1992,2022-11-20T07:50:33.000,135890.03,g,1.1915892,12.167031,368.63266,0.0029594442,0.39738244,20221120,tab:green,1,0.002144763254448512
1993,2022-11-20T07:50:43.000,131507.64,g,1.153161,12.202622,362.63983,0.0030083505,0.40580994,20221120,tab:green,1,8.136518760570866e-05
1994,2022-11-20T07:50:53.000,132598.39,g,1.1627256,12.193654,364.14062,0.0029959518,0.38897413,20221120,tab:green,1,0.00211039403460328
1995,2022-11-20T07:23:53.000,129027.97,g,1.1314173,12.22329,359.20462,0.0030371204,0.43203408,20221120,tab:green,1,0.0033787298156150447
1996,2022-11-20T07:51:03.000,133207.1,g,1.168063,12.188682,364.97546,0.002989099,0.39296848,20221120,tab:green,1,8.136518760570866e-05
1997,2022-11-20T07:24:03.000,130153.875,g,1.1412901,12.213858,360.76843,0.0030239555,0.4316053,20221120,tab:green,1,8.136518760570866e-05
1998,2022-11-20T07:24:13.000,138379.27,g,1.2134167,12.147323,371.99362,0.0029327055,0.42760932,20221120,tab:green,1,8.136518760570866e-05
2000,2022-11-20T07:24:23.000,136729.58,g,1.198951,12.160344,369.76962,0.0029503442,0.42462668,20221120,tab:green,1,8.136518760570866e-05
2001,2022-11-20T07:24:33.000,145345.12,g,1.2744988,12.093999,381.24158,0.0028615657,0.43198413,20221120,tab:green,1,0.006061877017293882
2002,2022-11-20T07:24:43.000,142953.03,g,1.253523,12.112017,378.0913,0.0028854082,0.43209124,20221120,tab:green,1,0.002122543208485539
2003,2022-11-20T07:24:53.000,145795.48,g,1.2784479,12.09064,381.83176,0.0028571426,0.43195492,20221120,tab:green,1,0.00253090781666665
2004,2022-11-20T07:25:03.000,143377.03,g,1.257241,12.108801,378.6516,0.0028811386,0.4295925,20221120,tab:green,1,0.002122543208485539
2005,2022-11-20T07:25:13.000,141882.33,g,1.2441343,12.120179,376.6727,0.002896275,0.42832953,20221120,tab:green,1,0.002122543208485539
2006,2022-11-20T07:25:23.000,138723.39,g,1.2164342,12.144626,372.45587,0.0029290656,0.43198144,20221120,tab:green,1,8.136518760570866e-05
2008,2022-11-20T07:25:43.000,136157.61,g,1.1939355,12.164895,368.9954,0.0029565347,0.42484027,20221120,tab:green,1,8.136518760570866e-05
2009,2022-11-20T07:25:53.000,138409.1,g,1.2136782,12.147088,372.03372,0.0029323893,0.42765766,20221120,tab:green,1,8.136518760570866e-05
2010,2022-11-20T07:21:23.000,140468.55,g,1.2317373,12.131052,374.79135,0.0029108135,0.43179816,20221120,tab:green,1,8.136518760570866e-05
2011,2022-11-20T07:26:03.000,133804.53,g,1.1733019,12.183823,365.79303,0.0029824183,0.43146905,20221120,tab:green,1,0.00262445039278425
2012,2022-11-20T07:26:13.000,131859.8,g,1.156249,12.199719,363.12506,0.0030043307,0.42470795,20221120,tab:green,1,8.136518760570866e-05
2013,2022-11-20T07:26:23.000,135441.23,g,1.1876538,12.170623,368.0234,0.0029643434,0.43152145,20221120,tab:green,1,0.0033787298156150447
2014,2022-11-20T07:26:33.000,130304.83,g,1.1426138,12.212599,360.9776,0.0030222035,0.41814372,20221120,tab:green,1,8.136518760570866e-05
2016,2022-11-20T07:26:53.000,139147.08,g,1.2201495,12.1413145,373.02423,0.002924603,0.43109053,20221120,tab:green,1,0.002764670901340416
2017,2022-11-20T07:27:03.000,142909.17,g,1.2531385,12.1123495,378.0333,0.0028858508,0.43618172,20221120,tab:green,1,0.0036400023442468843
2018,2022-11-20T07:27:13.000,140836.3,g,1.2349619,12.128214,375.28162,0.002907011,0.4295267,20221120,tab:green,1,8.136518760570866e-05
2019,2022-11-20T07:27:23.000,141154.73,g,1.2377542,12.125761,375.70566,0.00290373,0.4154138,20221120,tab:green,1,8.136518760570866e-05
2020,2022-11-20T07:27:33.000,134479.3,g,1.1792188,12.178362,366.7142,0.0029749265,0.4227353,20221120,tab:green,1,0.002969218733773038
2021,2022-11-20T07:21:33.000,141841.97,g,1.2437804,12.120488,376.61914,0.002896687,0.43441033,20221120,tab:green,1,0.001362319360482589
2022,2022-11-20T07:27:43.000,134768.05,g,1.1817508,12.176033,367.10767,0.0029717376,0.4264833,20221120,tab:green,1,8.136518760570866e-05
2023,2022-11-20T07:27:53.000,138391.73,g,1.213526,12.147224,372.0104,0.0029325732,0.42568317,20221120,tab:green,1,8.136518760570866e-05
2024,2022-11-20T07:28:03.000,133454.3,g,1.1702307,12.186668,365.31396,0.0029863291,0.4298428,20221120,tab:green,1,8.136518760570866e-05
2026,2022-11-20T07:28:23.000,129440.984,g,1.135039,12.21982,359.77908,0.0030322713,0.42673656,20221120,tab:green,1,8.136518760570866e-05
2027,2022-11-20T07:28:33.000,127866.31,g,1.121231,12.233109,357.58398,0.0030508854,0.4215955,20221120,tab:green,1,0.0011232270919948606
2028,2022-11-20T07:28:43.000,132336.83,g,1.160432,12.195798,363.78128,0.002998911,0.41922316,20221120,tab:green,1,8.136518760570866e-05
2029,2022-11-20T07:28:53.000,133786.72,g,1.1731457,12.183968,365.76868,0.0029826167,0.41683173,20221120,tab:green,1,0.0023559901852736598
2030,2022-11-20T07:29:03.000,134156.7,g,1.17639,12.180969,366.27408,0.002978501,0.41061577,20221120,tab:green,1,8.136518760570866e-05
2031,2022-11-20T07:29:13.000,136558.28,g,1.197449,12.161705,369.53793,0.0029521943,0.41724417,20221120,tab:green,1,8.136518760570866e-05
2033,2022-11-20T07:29:23.000,136323.36,g,1.195389,12.163574,369.21994,0.0029547368,0.4203266,20221120,tab:green,1,8.136518760570866e-05
2034,2022-11-20T07:29:33.000,142124.77,g,1.2462602,12.118325,376.9944,0.0028938036,0.43403253,20221120,tab:green,1,0.001362319360482589
2035,2022-11-20T07:29:43.000,144272.62,g,1.2650943,12.10204,379.83237,0.002872182,0.41789263,20221120,tab:green,1,0.002122543208485539
2036,2022-11-20T07:29:53.000,146052.72,g,1.2807035,12.088726,382.16846,0.0028546255,0.4146946,20221120,tab:green,1,0.00253090781666665
2037,2022-11-20T07:30:03.000,147292.92,g,1.2915785,12.079545,383.7876,0.002842582,0.40801355,20221120,tab:green,1,0.005442377484425331
2038,2022-11-20T07:30:13.000,147778.14,g,1.2958333,12.075974,384.41922,0.0028379115,0.42057174,20221120,tab:green,1,0.005442377484425331
2039,2022-11-20T07:30:23.000,146357.05,g,1.283372,12.086466,382.56638,0.002851656,0.41642913,20221120,tab:green,1,0.00253090781666665
2040,2022-11-20T07:30:33.000,140618.8,g,1.2330548,12.129891,374.99173,0.002909258,0.43024778,20221120,tab:green,1,8.136518760570866e-05
2041,2022-11-20T07:30:43.000,134751.16,g,1.1816027,12.176168,367.0847,0.002971924,0.41950625,20221120,tab:green,1,0.0035836932524859755
2042,2022-11-20T07:30:53.000,134853.08,g,1.1824963,12.175348,367.22348,0.0029708007,0.41424343,20221120,tab:green,1,8.136518760570866e-05
2044,2022-11-20T07:31:03.000,138401.66,g,1.213613,12.147147,372.02374,0.0029324682,0.41475934,20221120,tab:green,1,8.136518760570866e-05
2045,2022-11-20T07:31:13.000,137411.12,g,1.2049273,12.154945,370.69006,0.0029430185,0.4157098,20221120,tab:green,1,8.136518760570866e-05
2046,2022-11-20T07:31:23.000,141529.62,g,1.2410415,12.122882,376.20422,0.0028998817,0.40785906,20221120,tab:green,1,0.0015798477405535305
2047,2022-11-20T07:31:33.000,142323.84,g,1.2480059,12.116806,377.25833,0.002891779,0.4188715,20221120,tab:green,1,0.002122543208485539
2048,2022-11-20T07:31:43.000,143525.8,g,1.2585455,12.107675,378.848,0.002879645,0.41821006,20221120,tab:green,1,0.002122543208485539
2049,2022-11-20T07:31:53.000,130206.75,g,1.1417538,12.213416,360.8417,0.0030233415,0.4205845,20221120,tab:green,1,8.136518760570866e-05
2053,2022-11-20T07:32:33.000,143407.66,g,1.2575096,12.108569,378.69205,0.0028808308,0.41741356,20221120,tab:green,1,0.002122543208485539
2054,2022-11-20T07:22:03.000,135951.31,g,1.1921265,12.166541,368.71576,0.0029587771,0.42694739,20221120,tab:green,1,8.136518760570866e-05
2055,2022-11-20T07:32:43.000,137744.64,g,1.2078518,12.152313,371.13965,0.0029394536,0.4179345,20221120,tab:green,1,0.0021468899364861516
2056,2022-11-20T07:32:53.000,138344.9,g,1.2131155,12.147592,371.94745,0.0029330694,0.407453,20221120,tab:green,1,0.0023559901852736598
2057,2022-11-20T07:33:03.000,135771.55,g,1.1905502,12.167978,368.4719,0.0029607352,0.4162942,20221120,tab:green,1,0.0035836932524859755
2058,2022-11-20T07:33:13.000,145225.48,g,1.2734497,12.0948925,381.08463,0.002862744,0.40480533,20221120,tab:green,1,0.00253090781666665
2059,2022-11-20T07:33:23.000,142823.94,g,1.252391,12.112997,377.92053,0.0028867119,0.40911293,20221120,tab:green,1,0.002122543208485539
2060,2022-11-20T07:33:33.000,138354.8,g,1.2132022,12.147514,371.96075,0.0029329646,0.41379973,20221120,tab:green,1,8.136518760570866e-05
2061,2022-11-20T07:33:43.000,141680.3,g,1.2423627,12.121726,376.40442,0.0028983392,0.41018012,20221120,tab:green,1,0.0036606976134890834
2062,2022-11-20T07:33:53.000,139950.17,g,1.2271917,12.135066,374.09915,0.0029161994,0.41210738,20221120,tab:green,1,8.136518760570866e-05
2063,2022-11-20T07:34:03.000,143016.62,g,1.2540808,12.111534,378.17538,0.0028847666,0.40888816,20221120,tab:green,1,0.002122543208485539
2064,2022-11-20T07:34:13.000,144257.19,g,1.2649589,12.102157,379.81204,0.002872336,0.40568814,20221120,tab:green,1,0.002122543208485539
2065,2022-11-20T07:22:13.000,133635.78,g,1.1718221,12.185193,365.56226,0.0029843007,0.4298778,20221120,tab:green,1,8.136518760570866e-05
2066,2022-11-20T07:34:23.000,140904.53,g,1.2355602,12.127687,375.37253,0.0029063069,0.41841263,20221120,tab:green,1,8.136518760570866e-05
2067,2022-11-20T07:34:33.000,144189.28,g,1.2643634,12.102668,379.72263,0.002873012,0.41349095,20221120,tab:green,1,0.002122543208485539
2068,2022-11-20T07:34:43.000,141874.28,g,1.2440637,12.120241,376.66202,0.002896357,0.4030118,20221120,tab:green,1,0.002122543208485539
2069,2022-11-20T07:34:53.000,138032.02,g,1.2103717,12.15005,371.52658,0.002936392,0.40356278,20221120,tab:green,1,8.136518760570866e-05
2070,2022-11-20T07:35:03.000,144692.9,g,1.2687796,12.098882,380.3852,0.0028680079,0.40563086,20221120,tab:green,1,0.002122543208485539
2071,2022-11-20T07:35:13.000,145784.83,g,1.2783545,12.090719,381.8178,0.002857247,0.41448224,20221120,tab:green,1,0.00253090781666665
2072,2022-11-20T07:35:23.000,146293.3,g,1.2828132,12.086939,382.48306,0.0028522771,0.40368897,20221120,tab:green,1,0.00253090781666665
2073,2022-11-20T07:35:33.000,143546.34,g,1.2587258,12.10752,378.87512,0.002879439,0.4103631,20221120,tab:green,1,0.002122543208485539
2074,2022-11-20T07:35:43.000,147389.73,g,1.2924275,12.078832,383.9137,0.0028416484,0.4025533,20221120,tab:green,1,0.005442377484425331
2075,2022-11-20T07:35:53.000,144819.69,g,1.2698914,12.097931,380.55182,0.002866752,0.40830693,20221120,tab:green,1,0.002122543208485539
2077,2022-11-20T07:36:03.000,147121.39,g,1.2900745,12.080811,383.56406,0.0028442387,0.404969,20221120,tab:green,1,0.005442377484425331
2078,2022-11-20T07:36:13.000,141397.0,g,1.2398787,12.123899,376.02792,0.0029012412,0.40743738,20221120,tab:green,1,0.0015798477405535305
2079,2022-11-20T07:36:23.000,142709.86,g,1.2513908,12.113865,377.7696,0.0028878653,0.40245995,20221120,tab:green,1,0.002122543208485539
2080,2022-11-20T07:36:33.000,143737.97,g,1.2604059,12.106071,379.1279,0.002877519,0.40278867,20221120,tab:green,1,0.002122543208485539
2081,2022-11-20T07:36:43.000,144787.77,g,1.2696114,12.09817,380.50986,0.0028670682,0.40637398,20221120,tab:green,1,0.002122543208485539
2082,2022-11-20T07:36:53.000,144293.0,g,1.265273,12.101887,379.8592,0.0028719793,0.40439022,20221120,tab:green,1,0.002122543208485539
2083,2022-11-20T07:37:03.000,144439.62,g,1.2665588,12.100784,380.05215,0.0028705213,0.39155644,20221120,tab:green,1,0.002122543208485539
2084,2022-11-20T07:37:13.000,144927.25,g,1.2708346,12.097125,380.6931,0.0028656882,0.40634137,20221120,tab:green,1,0.002122543208485539
2085,2022-11-20T07:37:23.000,147307.45,g,1.2917061,12.079438,383.80655,0.0028424417,0.4081179,20221120,tab:green,1,0.005442377484425331
2086,2022-11-20T07:37:33.000,150935.38,g,1.3235184,12.053022,388.50403,0.0028080733,0.3931673,20221120,tab:green,1,0.005442377484425331
2087,2022-11-20T07:22:33.000,136489.81,g,1.1968486,12.16225,369.44528,0.0029529345,0.43178365,20221120,tab:green,1,8.136518760570866e-05
2090,2022-11-20T08:10:08.000,131020.03,g,1.1488853,12.2066555,361.9669,0.0030139436,0.39785978,20221120,tab:green,1,8.136518760570866e-05
2091,2022-11-20T08:10:18.000,128947.195,g,1.130709,12.22397,359.0922,0.0030380716,0.40501887,20221120,tab:green,1,8.136518760570866e-05
2095,2022-11-20T08:10:58.000,133834.2,g,1.1735622,12.183582,365.8336,0.0029820874,0.4034824,20221120,tab:green,1,8.136518760570866e-05
2096,2022-11-20T08:11:08.000,130045.98,g,1.140344,12.214758,360.61887,0.0030252098,0.3938715,20221120,tab:green,1,8.136518760570866e-05
2098,2022-11-20T07:54:48.000,142261.0,g,1.2474549,12.117286,377.17505,0.0028924176,0.3970844,20221120,tab:green,1,0.002122543208485539
2101,2022-11-20T08:11:48.000,131229.7,g,1.1507238,12.20492,362.2564,0.0030115347,0.39799675,20221120,tab:green,1,8.136518760570866e-05
2102,2022-11-20T08:11:58.000,131501.77,g,1.1531094,12.202671,362.6317,0.003008418,0.40060058,20221120,tab:green,1,0.00317390500729825
2103,2022-11-20T08:12:08.000,132834.86,g,1.1647991,12.19172,364.46518,0.002993284,0.3887657,20221120,tab:green,1,0.0025602614163647286
2104,2022-11-20T08:12:18.000,130759.11,g,1.1465973,12.20882,361.6063,0.003016949,0.39108253,20221120,tab:green,1,8.136518760570866e-05
2107,2022-11-20T08:12:48.000,115555.8,g,1.0132829,12.34302,339.935,0.0032092836,0.4032453,20221120,tab:green,1,0.0032964689456628227
2109,2022-11-20T07:54:58.000,138623.56,g,1.2155589,12.145408,372.32184,0.00293012,0.37986347,20221120,tab:green,1,0.002969218733773038
2111,2022-11-20T08:13:18.000,129181.33,g,1.1327621,12.222001,359.41803,0.0030353172,0.4095764,20221120,tab:green,1,8.136518760570866e-05
2113,2022-11-20T08:13:38.000,111056.586,g,0.9738303,12.386139,333.25153,0.0032736466,0.4001203,20221120,tab:green,1,0.0013921545189621298
2114,2022-11-20T08:13:48.000,120209.805,g,1.0540929,12.30015,346.71286,0.0031465453,0.39749894,20221120,tab:green,1,0.0028870691016995575
2120,2022-11-20T07:55:08.000,129117.23,g,1.1322,12.22254,359.32886,0.0030360704,0.38753188,20221120,tab:green,1,0.0035836932524859755
2121,2022-11-20T08:14:48.000,116985.04,g,1.0258156,12.329674,342.03076,0.0031896187,0.39275596,20221120,tab:green,1,0.0024782228717477595
2123,2022-11-20T08:15:08.000,132464.75,g,1.1615537,12.194749,363.9571,0.0029974626,0.394012,20221120,tab:green,1,8.136518760570866e-05
2127,2022-11-20T08:15:48.000,93763.42,g,0.8221904,12.569917,306.20813,0.0035627654,0.39569896,20221120,tab:green,1,0.0029522490572453375
2129,2022-11-20T08:16:08.000,87566.586,g,0.76785177,12.644154,295.91653,0.003686674,0.3990081,20221120,tab:green,1,0.005030787952973015
2130,2022-11-20T08:16:18.000,89207.02,g,0.7822364,12.624002,298.67545,0.0036526194,0.40656197,20221120,tab:green,1,0.005030787952973015
2131,2022-11-20T07:55:18.000,142497.84,g,1.2495316,12.115479,377.48886,0.002890013,0.3898498,20221120,tab:green,1,0.002122543208485539
2132,2022-11-20T08:16:28.000,102354.17,g,0.8975208,12.474736,319.92838,0.0034099747,0.3965378,20221120,tab:green,1,0.00256533181130969
2133,2022-11-20T08:16:38.000,94633.94,g,0.8298238,12.559883,307.62628,0.003546341,0.39698985,20221120,tab:green,1,0.005661272593220634
2138,2022-11-20T08:17:28.000,105319.57,g,0.9235237,12.4437275,324.5298,0.003361626,0.39480868,20221120,tab:green,1,0.0058900403823434755
2142,2022-11-20T07:55:28.000,135244.72,g,1.1859306,12.172199,367.75635,0.0029664962,0.38634422,20221120,tab:green,1,0.0019556606154314538
2144,2022-11-20T08:18:18.000,95043.39,g,0.8334142,12.555195,308.29108,0.0035386938,0.40023085,20221120,tab:green,1,0.0029522490572453375
2146,2022-11-20T08:18:38.000,119963.61,g,1.051934,12.302376,346.35764,0.0031497725,0.40461525,20221120,tab:green,1,0.0032964689456628227
2147,2022-11-20T08:18:48.000,122469.2,g,1.073905,12.279933,349.956,0.0031173853,0.3905255,20221120,tab:green,1,0.0032964689456628227
2149,2022-11-20T08:19:08.000,125623.62,g,1.1015654,12.252322,354.43423,0.0030779978,0.41440573,20221120,tab:green,1,0.002522435475225515
2150,2022-11-20T08:19:18.000,131808.72,g,1.155801,12.20014,363.0547,0.003004913,0.39529824,20221120,tab:green,1,8.136518760570866e-05
2151,2022-11-20T08:19:28.000,130413.65,g,1.143568,12.211693,361.1283,0.0030209422,0.40978572,20221120,tab:green,1,8.136518760570866e-05
2152,2022-11-20T08:19:38.000,129377.23,g,1.1344799,12.220355,359.69046,0.0030330182,0.41123053,20221120,tab:green,1,0.002824114243357545
2153,2022-11-20T07:55:38.000,137740.64,g,1.2078168,12.152345,371.13428,0.0029394962,0.3948504,20221120,tab:green,1,8.136518760570866e-05
2156,2022-11-20T08:20:08.000,111797.03,g,0.9803231,12.378924,334.36063,0.0032627876,0.40092045,20221120,tab:green,1,0.003178985704374526
2159,2022-11-20T08:20:38.000,115903.81,g,1.0163345,12.339756,340.4465,0.0032044617,0.41446432,20221120,tab:green,1,0.0020699295071787693
2160,2022-11-20T08:20:48.000,130237.836,g,1.1420263,12.213157,360.8848,0.0030229806,0.41131315,20221120,tab:green,1,8.136518760570866e-05
2163,2022-11-20T08:21:18.000,121949.23,g,1.0693455,12.284553,349.2123,0.0031240245,0.39915395,20221120,tab:green,1,0.002711808486190126
2164,2022-11-20T07:55:48.000,136747.98,g,1.1991124,12.160197,369.79453,0.0029501459,0.38910174,20221120,tab:green,1,8.136518760570866e-05
2169,2022-11-20T08:22:08.000,132441.86,g,1.161353,12.194937,363.92563,0.0029977218,0.41796672,20221120,tab:green,1,0.0023526832137258924
2170,2022-11-20T08:22:18.000,132080.94,g,1.1581882,12.1979,363.4294,0.0030018145,0.40469018,20221120,tab:green,1,8.136518760570866e-05
2175,2022-11-20T07:55:58.000,143963.7,g,1.2623854,12.104367,379.42548,0.0028752622,0.37748113,20221120,tab:green,1,0.002122543208485539
2176,2022-11-20T08:23:08.000,124473.19,g,1.0914774,12.26231,352.8076,0.003092189,0.41244283,20221120,tab:green,1,0.002114082323831701
2177,2022-11-20T07:56:08.000,141955.39,g,1.2447749,12.11962,376.76968,0.0028955296,0.38957873,20221120,tab:green,1,0.002122543208485539
2178,2022-11-20T07:56:18.000,135639.45,g,1.189392,12.169035,368.29263,0.0029621765,0.3940062,20221120,tab:green,1,8.136518760570866e-05
2179,2022-11-20T07:53:18.000,144027.39,g,1.2629439,12.103888,379.5094,0.0028746263,0.37818226,20221120,tab:green,1,0.002122543208485539
2180,2022-11-20T07:56:28.000,132733.33,g,1.1639087,12.19255,364.32584,0.0029944286,0.39096388,20221120,tab:green,1,8.136518760570866e-05
2181,2022-11-20T07:56:38.000,139161.9,g,1.2202796,12.141199,373.0441,0.002924447,0.39100826,20221120,tab:green,1,8.136518760570866e-05
2182,2022-11-20T07:56:48.000,149391.58,g,1.3099812,12.064185,386.51205,0.0028225451,0.38934335,20221120,tab:green,1,0.005442377484425331
2183,2022-11-20T07:56:58.000,139444.56,g,1.222758,12.138996,373.42276,0.0029214816,0.39139074,20221120,tab:green,1,0.002764670901340416
2184,2022-11-20T07:57:08.000,140722.88,g,1.2339673,12.129088,375.13046,0.002908182,0.39406875,20221120,tab:green,1,8.136518760570866e-05
2185,2022-11-20T07:57:18.000,136204.77,g,1.194349,12.164519,369.0593,0.002956023,0.38811466,20221120,tab:green,1,8.136518760570866e-05
2186,2022-11-20T07:57:28.000,129879.93,g,1.1388879,12.216145,360.38858,0.003027143,0.39626032,20221120,tab:green,1,8.136518760570866e-05
2187,2022-11-20T07:57:38.000,142878.88,g,1.2528728,12.11258,377.99323,0.0028861568,0.39112043,20221120,tab:green,1,0.002122543208485539
2188,2022-11-20T07:57:48.000,139504.02,g,1.2232794,12.138534,373.50235,0.002920859,0.38261318,20221120,tab:green,1,8.136518760570866e-05
2189,2022-11-20T07:57:58.000,148729.38,g,1.3041744,12.069008,385.65448,0.0028288218,0.37764552,20221120,tab:green,1,0.005442377484425331
2190,2022-11-20T07:53:28.000,143030.72,g,1.2542043,12.111426,378.19403,0.0028846245,0.3802616,20221120,tab:green,1,0.002122543208485539
2191,2022-11-20T07:58:08.000,144149.64,g,1.2640159,12.102966,379.67044,0.002873407,0.38668525,20221120,tab:green,1,0.002122543208485539
2192,2022-11-20T07:58:18.000,138917.5,g,1.2181364,12.143107,372.71637,0.0029270186,0.38722095,20221120,tab:green,1,0.007096744228337559
2193,2022-11-20T07:58:28.000,143623.58,g,1.259403,12.1069355,378.97702,0.0028786645,0.38806748,20221120,tab:green,1,0.002122543208485539
2194,2022-11-20T07:58:38.000,141524.98,g,1.2410009,12.122917,376.19806,0.0028999292,0.4039216,20221120,tab:green,1,0.004893707928994295
2195,2022-11-20T07:58:48.000,135185.47,g,1.185411,12.172675,367.67575,0.0029671462,0.3885465,20221120,tab:green,1,8.136518760570866e-05
2196,2022-11-20T07:58:58.000,143573.38,g,1.2589628,12.107315,378.91077,0.002879168,0.39409742,20221120,tab:green,1,0.005648737629511624
2197,2022-11-20T07:59:08.000,143144.31,g,1.2552004,12.110565,378.34418,0.0028834797,0.3930939,20221120,tab:green,1,0.002122543208485539
2198,2022-11-20T07:59:18.000,129509.41,g,1.135639,12.219247,359.87415,0.00303147,0.3966338,20221120,tab:green,1,0.0023559901852736598
2199,2022-11-20T07:59:28.000,141188.33,g,1.2380487,12.125504,375.75034,0.0029033846,0.38946983,20221120,tab:green,1,0.0023559901852736598
2200,2022-11-20T07:59:38.000,138202.23,g,1.2118645,12.148712,371.7556,0.002934583,0.3894084,20221120,tab:green,1,8.136518760570866e-05
2201,2022-11-20T07:53:38.000,135646.94,g,1.1894575,12.168975,368.30276,0.0029620947,0.38731092,20221120,tab:green,1,8.136518760570866e-05
2202,2022-11-20T07:59:48.000,143889.84,g,1.2617377,12.104925,379.32812,0.002876,0.40106076,20221120,tab:green,1,0.004618331692666733
2203,2022-11-20T07:59:58.000,140049.33,g,1.2280612,12.134297,374.23166,0.002915167,0.38421145,20221120,tab:green,1,8.136518760570866e-05
2205,2022-11-20T08:00:18.000,129373.29,g,1.1344453,12.220388,359.685,0.0030330645,0.39979485,20221120,tab:green,1,8.136518760570866e-05
2206,2022-11-20T08:00:28.000,134276.12,g,1.1774372,12.180003,366.43707,0.0029771763,0.39202932,20221120,tab:green,1,0.0025602614163647286
2207,2022-11-20T08:00:38.000,130199.48,g,1.14169,12.213477,360.83163,0.0030234258,0.38378865,20221120,tab:green,1,8.136518760570866e-05
2210,2022-11-20T08:01:08.000,132155.97,g,1.158846,12.197283,363.53262,0.0030009625,0.39424428,20221120,tab:green,1,8.136518760570866e-05
2211,2022-11-20T08:01:18.000,140726.27,g,1.2339971,12.129062,375.135,0.002908147,0.39842594,20221120,tab:green,1,0.0025602614163647286
2212,2022-11-20T07:53:48.000,139611.22,g,1.2242194,12.137699,373.64584,0.0029197375,0.38293207,20221120,tab:green,1,8.136518760570866e-05
2213,2022-11-20T08:01:28.000,128799.73,g,1.1294159,12.225213,358.88678,0.0030398103,0.38516134,20221120,tab:green,1,8.136518760570866e-05
2214,2022-11-20T08:01:38.000,135248.52,g,1.1859639,12.172169,367.76147,0.0029664545,0.38480076,20221120,tab:green,1,8.136518760570866e-05
2215,2022-11-20T08:01:48.000,137477.08,g,1.2055056,12.154425,370.77902,0.0029423125,0.39189106,20221120,tab:green,1,8.136518760570866e-05
2216,2022-11-20T08:01:58.000,135718.95,g,1.1900891,12.168399,368.40054,0.0029613087,0.3845808,20221120,tab:green,1,8.136518760570866e-05
2217,2022-11-20T08:02:08.000,138765.05,g,1.2167995,12.1442995,372.5118,0.002928626,0.3911273,20221120,tab:green,1,8.136518760570866e-05
2218,2022-11-20T08:02:18.000,139315.14,g,1.2216232,12.140004,373.24942,0.0029228383,0.38531965,20221120,tab:green,1,8.136518760570866e-05
2219,2022-11-20T08:02:28.000,142695.42,g,1.2512642,12.113975,377.7505,0.0028880115,0.40954283,20221120,tab:green,1,0.005236156912567125
2220,2022-11-20T08:02:38.000,131981.28,g,1.1573143,12.198719,363.2923,0.0030029477,0.38384652,20221120,tab:green,1,8.136518760570866e-05
2223,2022-11-20T07:53:58.000,143015.36,g,1.2540697,12.111544,378.1737,0.0028847794,0.39265314,20221120,tab:green,1,0.002122543208485539
2224,2022-11-20T08:03:08.000,117902.97,g,1.0338646,12.321188,343.37003,0.0031771783,0.38318837,20221120,tab:green,1,0.0024732503187672172
2225,2022-11-20T08:03:18.000,131119.53,g,1.1497577,12.205832,362.1043,0.0030127997,0.39486596,20221120,tab:green,1,0.002575143799703361
2227,2022-11-20T08:03:38.000,136484.27,g,1.1967999,12.162293,369.43777,0.0029529945,0.39069575,20221120,tab:green,1,8.136518760570866e-05
